日期,加權指數:收盤價,加權報酬指數:收盤價,電子類:收盤價,金融保險:收盤價,不含金融電子:收盤價,OTC指數:收盤價,不含金融電子報酬指數:收盤價,電子類報酬指數:收盤價,金融保險類報酬指數:收盤價,電子類:成交值比重(%),電子類:市值比重(%)
2011-01-12,8965,11918.59,342.96,1053.59,11654.59,144.89,15630.53,413.04,1194.25,55.412,52.017
2011-01-13,8975.58,11932.66,342.96,1058.71,11671.15,144.55,15652.74,413.04,1200.05,55.601,51.955
2011-01-14,8972.51,11928.57,342.81,1057.06,11674.07,144.51,15656.66,412.86,1198.18,52.429,51.953
2011-01-17,8925.09,11865.54,343,1038.82,11571.07,144.22,15518.52,413.09,1177.51,58.409,52.233
2011-01-18,8988,11949.17,344.9,1055.51,11636.71,144.59,15606.55,415.38,1196.42,56.836,52.16
2011-01-19,9086.02,12079.49,349.46,1060.63,11753.24,145.85,15762.84,420.86,1202.23,60.46,52.258
2011-01-20,9022.17,11994.6,346.22,1057.22,11690.54,146.21,15678.75,416.97,1198.36,63.712,52.175
2011-01-21,8954.38,11904.48,343.03,1049.4,11630.66,146.1,15598.44,413.12,1189.49,62.993,52.107
2011-01-24,8947.79,11895.72,342.82,1053.34,11599.37,145.05,15556.47,412.88,1193.96,56.706,52.104
2011-01-25,8991.39,11953.67,344.16,1066.42,11637.26,144.68,15607.3,414.49,1208.79,57.906,52.013
2011-01-26,9055.59,12039.03,347.82,1067.18,11692.24,145.52,15681.03,418.89,1209.65,63.42,52.159
2011-01-27,9102.33,12101.17,351.17,1068.14,11697.45,145.87,15688.02,422.93,1210.74,67.286,52.379
2011-01-28,9145.35,12158.36,351.73,1076.64,11790.58,146.18,15812.92,423.61,1220.38,60.042,52.23
2011-02-08,9111.46,12113.31,346.61,1068.2,11951.23,145.45,16028.37,417.43,1210.81,56.373,51.675
2011-02-09,9006.82,11974.19,340.67,1056.41,11906.58,144.26,15968.48,410.28,1197.44,59.308,51.42
2011-02-10,8836.56,11747.84,335.41,1015.79,11713.77,143.01,15709.9,403.95,1151.4,55.383,51.603
2011-02-11,8609.86,11446.44,327.8,972.22,11440.7,139.58,15343.68,394.79,1102.01,54.453,51.782
2011-02-14,8685.47,11546.97,332.39,979.99,11461.78,141.17,15371.95,400.31,1110.82,58.04,52.031
2011-02-15,8721.93,11595.44,334.27,976.06,11521.43,142.75,15451.95,402.57,1106.37,63.385,52.087
2011-02-16,8712.96,11583.51,334.01,980.97,11479.93,143.3,15396.28,402.26,1111.93,62.753,52.112
2011-02-17,8683.88,11544.86,333.08,966.39,11481.67,142.89,15398.62,401.14,1095.41,59.638,52.14
2011-02-18,8843.84,11757.51,336.99,1007.67,11699.24,144.35,15690.41,405.85,1142.19,53.872,51.8
2011-02-21,8839.22,11751.37,336.22,999.55,11754.58,145.41,15764.63,404.92,1132.99,60.571,51.716
2011-02-22,8673.67,11531.28,329.79,981.93,11536.22,142.96,15471.77,397.18,1113.02,60.434,51.72
2011-02-23,8528.94,11338.87,324.49,970.47,11312.4,139.41,15171.61,390.8,1100.03,61.167,51.775
2011-02-24,8541.64,11355.76,325.5,970.54,11309.93,139.94,15168.29,392.01,1100.11,63.395,51.855
2011-02-25,8599.65,11432.87,330.95,964.64,11284.02,141.28,15133.55,398.57,1093.42,65.607,52.333
2011-03-01,8727.56,11602.92,337.6,978.66,11364.27,143.41,15241.17,406.59,1109.31,69.854,52.593
2011-03-02,8619.9,11459.79,334.91,966.61,11148.54,143.3,14951.84,403.34,1095.65,66.571,52.826
2011-03-03,8738.37,11617.29,339.07,982.12,11314.97,145.15,15175.05,408.35,1113.23,64.87,52.764
2011-03-04,8784.4,11678.49,341.48,987.14,11342.78,144.34,15212.35,411.26,1118.93,70.137,52.863
2011-03-07,8713.79,11584.61,338.62,987.83,11220.25,144.18,15048.02,407.82,1119.7,64.685,52.847
2011-03-08,8747.75,11629.77,339.67,986.82,11299.21,144.82,15153.91,409.07,1118.56,64.816,52.802
2011-03-09,8750.02,11632.78,339.01,993.56,11312.5,144.87,15171.74,408.28,1126.2,62.403,52.687
2011-03-10,8642.9,11490.37,333.44,989.18,11212.96,143.3,15038.24,401.58,1121.24,63.113,52.463
2011-03-11,8567.82,11390.55,329.23,983.38,11171.22,142.49,14982.26,396.5,1114.67,64.5,52.253
2011-03-14,8520.02,11327.01,325.51,953.22,11312.18,138.99,15171.31,392.03,1080.47,55.499,51.957
2011-03-15,8234.78,10947.79,312.75,918.83,11039.84,132.37,14806.06,376.66,1041.5,57.838,51.649
2011-03-16,8324.58,11067.18,315.82,928.74,11178.39,133.99,14991.87,380.35,1052.73,63.126,51.595
2011-03-17,8282.69,11011.49,312.05,930.62,11205.62,132.31,15028.4,375.82,1054.86,65.01,51.24
2011-03-18,8394.75,11160.47,317.3,937.54,11329.07,135.07,15193.96,382.14,1062.7,58.573,51.406
2011-03-21,8467.71,11257.46,319.86,949.94,11419.23,136.41,15314.89,385.22,1076.76,55.06,51.378
2011-03-22,8508.04,11311.09,321.1,966.88,11434.66,138.19,15335.57,386.71,1095.96,57,51.329
2011-03-23,8545.08,11360.33,321.25,975.03,11531.21,138.99,15465.06,386.9,1105.2,58.289,51.131
2011-03-24,8576.4,11401.96,323.81,974.1,11522.53,139.83,15453.42,389.97,1104.15,60.251,51.345
2011-03-25,8610.39,11447.16,326.07,975.72,11527.84,139.03,15460.55,392.7,1105.98,60.738,51.5
2011-03-28,8553.06,11370.94,322.51,976.96,11488.56,137.72,15407.86,388.41,1107.38,58.022,51.282
2011-03-29,8596.57,11428.78,322.45,985.97,11616.46,137.83,15579.39,388.34,1117.6,56.956,51.012
2011-03-30,8646.31,11494.91,323.29,998.03,11708.94,138.49,15703.42,389.35,1131.26,60.908,50.849
2011-03-31,8683.3,11544.08,325.7,1002.74,11704.59,138.92,15697.58,392.25,1136.61,64.252,51.03
2011-04-01,8705.13,11573.11,326.41,1000.01,11762.11,139.87,15774.73,393.11,1133.51,65.764,51.013
2011-04-06,8851.98,11768.34,333.46,1010.87,11907.8,141.15,15970.13,401.59,1145.82,60.266,51.247
2011-04-07,8901.72,11834.47,334.9,1009.66,12026.45,142.33,16129.25,403.34,1144.45,56.285,51.181
2011-04-08,8894.54,11824.92,333.67,1010.61,12058.26,142.07,16171.91,401.85,1145.53,57.208,51.034
2011-04-11,8880.27,11805.94,332.88,1001.22,12085.93,141.55,16209.02,400.89,1134.88,52.983,50.997
2011-04-12,8732.59,11609.61,325.97,990.23,11930.55,139.38,16000.64,392.58,1122.43,55.458,50.783
2011-04-13,8780.2,11672.9,328.45,989.71,11985.19,139.62,16073.91,395.57,1121.83,57.046,50.89
2011-04-14,8802.73,11702.86,329.88,986.73,12009.79,141.05,16106.91,397.29,1118.46,59.102,50.978
2011-04-15,8718.12,11590.38,327.17,976.98,11871.76,139.67,15921.78,394.03,1107.41,60.926,51.048
2011-04-18,8714.48,11585.53,326.16,977.5,11907.44,138.3,15969.64,392.81,1108,62.477,50.909
2011-04-19,8638.55,11484.59,323.11,959.7,11854.79,137.55,15899.04,389.13,1087.83,62.921,50.876
2011-04-20,8813.28,11716.88,330.3,984.7,12037.05,138.96,16143.47,397.79,1116.16,64.051,51.003
2011-04-21,8957.65,11908.82,332.98,1017.81,12300.64,140,16496.98,401.03,1153.68,50.081,50.599
2011-04-22,8969.43,11924.48,333.76,1025.01,12274.28,141.04,16461.63,401.96,1161.85,50.793,50.63
2011-04-25,8950.75,11899.65,331.43,1035.46,12277.99,140.83,16466.61,399.16,1173.69,44.154,50.379
2011-04-26,8948.14,11896.18,333.32,1015.44,12257.89,140.94,16439.64,401.43,1151,51.891,50.682
2011-04-27,9049.25,12030.6,335.93,1037.66,12408.98,141.44,16642.27,404.58,1176.19,52.202,50.51
2011-04-28,9040.77,12019.33,336.09,1035.12,12380,140.52,16603.42,404.77,1173.31,55.075,50.58
2011-04-29,9007.87,11975.59,333.86,1035.28,12369.75,138.65,16589.66,402.08,1173.49,57.494,50.431
2011-05-03,8946.08,11893.73,331.22,1034.83,12274.14,136.14,16462.53,398.9,1172.98,60.306,50.381
2011-05-04,8947.35,11895.41,332.74,1028.11,12230.13,138.1,16403.5,400.73,1165.36,57.734,50.604
2011-05-05,9018.61,11990.15,336.03,1035.62,12297.35,138.9,16493.66,404.7,1173.87,56.341,50.695
2011-05-06,8977.23,11935.14,335.3,1026.97,12216.04,138.95,16384.6,403.82,1164.07,49.12,50.817
2011-05-09,9035.48,12012.59,337.07,1041.13,12284.06,139.2,16475.84,405.95,1180.13,48.954,50.756
2011-05-10,9023.28,11996.87,334.43,1040.02,12378.13,138.99,16602.51,402.79,1178.87,51.365,50.428
2011-05-11,9020.4,11993.05,333.99,1036.54,12404.72,138.17,16638.18,402.26,1174.91,52.97,50.382
2011-05-12,9033.68,12010.7,335.65,1025.56,12417.03,138.3,16654.69,404.26,1162.47,54.972,50.558
2011-05-13,9006.61,11974.71,335.4,1027.46,12319.49,138.93,16523.86,403.97,1164.63,54.274,50.675
2011-05-16,8911.71,11848.53,331.17,1017.18,12222.96,137.75,16394.38,398.87,1152.97,54.93,50.569
2011-05-17,8884.09,11811.82,329.26,1015.47,12224.54,137.02,16396.51,396.56,1151.04,54.26,50.433
2011-05-18,8944.84,11892.58,331.67,1013.52,12337.93,138.31,16548.59,399.47,1148.83,54.417,50.446
2011-05-19,8892.88,11824.22,330,1011.7,12235.98,138.28,16411.84,397.5,1146.77,54.349,50.483
2011-05-20,8837.03,11749.96,328.37,1004.46,12140.07,136.73,16283.2,395.54,1138.55,54.851,50.552
2011-05-23,8747.51,11630.94,324.33,991.49,12065.67,135.55,16183.41,390.68,1123.85,54.679,50.442
2011-05-24,8756.61,11643.03,324.91,996.31,12049.74,135.12,16162.05,391.37,1129.32,55.213,50.478
2011-05-25,8727.09,11603.89,323.28,990.77,12045.83,135.17,16156.8,389.41,1123.04,58.494,50.398
2011-05-26,8788.4,11685.4,326.48,998.25,12080.42,136.81,16203.2,393.27,1131.51,59.976,50.531
2011-05-27,8810,11714.12,327.7,997.41,12102.95,137.5,16233.42,394.74,1130.57,61.354,50.596
2011-05-30,8823.68,11732.31,329.5,1000.51,12048.86,137.75,16160.86,396.91,1134.08,56.277,50.793
2011-05-31,8988.84,11951.92,336.1,1019.77,12250.11,139.81,16430.8,404.86,1155.91,61.867,50.859
2011-06-01,9062.35,12049.66,339.63,1024.32,12326.36,140.58,16533.07,409.12,1161.06,64.737,50.979
2011-06-02,8991.36,11955.27,336.27,1019.11,12253.92,139.53,16435.91,405.06,1155.17,66.268,50.869
2011-06-03,9046.28,12028.58,339.13,1022.51,12299.45,140.12,16496.98,408.53,1159.02,66.908,50.99
2011-06-07,9057.1,12043.09,340.75,1023.85,12251.04,140.56,16432.05,410.49,1160.54,67.532,51.185
2011-06-08,9007.53,11977.18,338.81,1015.89,12198.23,140.35,16361.21,408.15,1151.52,66.038,51.171
2011-06-09,9000.94,11968.42,338.16,1021.46,12182.45,140.17,16340.05,407.37,1157.82,64.457,51.113
2011-06-10,8837.82,11751.72,330.82,1006.66,12008.2,138.31,16107.08,398.53,1141.05,63.946,50.926
2011-06-13,8712.95,11585.68,325.95,993.21,11845.4,136.6,15888.71,392.66,1125.81,61.982,50.896
2011-06-14,8829.21,11740.34,330.98,1001,11991.79,138.12,16085.33,398.72,1134.64,63.451,51.001
2011-06-15,8831.45,11743.52,330.02,997.64,12064.18,137.75,16183.21,397.56,1130.82,60.963,50.842
2011-06-16,8654.43,11508.13,322.17,980.9,11871.62,135.27,15924.91,388.11,1111.85,64.649,50.65
2011-06-17,8636.1,11483.76,320.09,979.34,11916.23,134.08,15984.74,385.6,1110.08,63.936,50.428
2011-06-20,8530.68,11343.58,315.82,969.59,11780.01,130.46,15802.01,380.45,1099.03,60.766,50.366
2011-06-21,8597.62,11433.4,319.31,981.95,11799.82,130.42,15828.6,384.71,1113.04,65.664,50.522
2011-06-22,8621.04,11464.55,321.16,991.9,11750.21,132.23,15762.05,386.95,1124.31,60.039,50.675
2011-06-23,8567.28,11393.46,318.39,982.5,11730.11,132.05,15735.08,383.64,1113.67,62.728,50.556
2011-06-24,8532.83,11347.93,316.36,980.28,11714.21,131.89,15713.76,381.2,1111.15,56.294,50.439
2011-06-27,8500.16,11305.47,314.27,978.68,11705.17,132.14,15704.74,378.7,1109.33,54.797,50.314
2011-06-28,8478.86,11283.35,313.84,974.13,11666.37,132.64,15657.58,378.29,1106.72,58.653,50.369
2011-06-29,8573.38,11450.46,314.48,998.45,11885.59,133.39,15957.13,381.69,1134.36,61.962,49.913
2011-06-30,8652.59,11564.95,315.66,1013.19,12060.35,134.08,16198.32,383.59,1151.1,55.634,49.663
2011-07-01,8739.82,11683.47,318.91,1026.76,12163.72,135.79,16340.22,387.58,1166.93,54.208,49.675
2011-07-04,8774.72,11731.97,319.85,1025.55,12252.61,135.89,16461.37,388.81,1165.56,51.631,49.624
2011-07-05,8784.44,11747.71,318.75,1023.16,12355.83,135.68,16607.18,387.53,1162.84,51.903,49.397
2011-07-06,8824.44,11826.05,321.96,1031.91,12304.23,136.67,16610.38,391.81,1172.78,61.523,49.671
2011-07-07,8773.42,11783.98,318.26,1039.51,12269,136.55,16648.26,387.54,1181.76,55.238,49.388
2011-07-08,8749.55,11766.38,316.08,1032.62,12320.39,135.82,16723.31,385.75,1173.92,57.026,49.184
2011-07-11,8665.85,11679.79,311.63,1033.65,12228.86,133.69,16690.47,380.46,1175.1,61.36,48.959
2011-07-12,8491.01,11448.79,304.12,1015.72,12032.06,129.71,16433.02,371.41,1154.71,56.98,48.76
2011-07-13,8488.06,11471.46,301.65,1014.2,12154.5,128.66,16679.53,368.56,1155.61,62.196,48.38
2011-07-14,8481.35,11474.61,300.65,1011.66,12191.46,127.07,16754.94,367.68,1153.1,58.744,48.26
2011-07-15,8574.91,11605.92,302.94,1032.73,12335.88,129.43,16961.06,370.64,1177.4,56.605,48.098
2011-07-18,8538.57,11577.77,299.25,1039.91,12357.04,128.89,17058.28,366.35,1185.59,50.628,47.711
2011-07-19,8524.57,11572.02,300.14,1036.48,12273.6,129.24,16953.91,367.88,1184.42,61.156,47.94
2011-07-20,8706.17,11834.74,308.92,1053.05,12436.29,131.31,17180.47,379.7,1203.35,62.083,48.32
2011-07-21,8717.14,11879.28,309.19,1048.54,12483.47,131.27,17254.25,381.85,1198.2,56.352,48.302
2011-07-22,8765.32,11953.92,309.62,1056.88,12607.03,132.19,17428.34,382.9,1207.95,53.191,48.117
2011-07-25,8683.51,11844.59,306.94,1044.03,12491.17,130.42,17273.58,379.65,1193.27,47.109,48.15
2011-07-26,8794.24,12013.23,312.56,1059,12556.01,131.82,17395.34,387.21,1210.37,56.03,48.414
2011-07-27,8817.49,12047.51,313.54,1060.97,12584.92,133.48,17439.12,388.52,1212.63,51.122,48.44
2011-07-28,8767.2,11988.72,310.24,1056.8,12582.55,132.99,17448.95,384.76,1209.03,57.795,48.224
2011-07-29,8644.18,11834.17,304.42,1040.64,12487.11,131.51,17322.79,378.23,1191.75,55.288,47.979
2011-08-01,8701.38,11921.36,308.53,1071.38,12357.75,132.16,17149.03,383.83,1226.96,51.046,48.259
2011-08-02,8584.72,11767.72,306.8,1059.05,12059.22,131.41,16742.59,381.97,1212.84,51.537,48.617
2011-08-03,8456.86,11593.85,301.44,1041.56,11928.12,129.39,16561.97,375.35,1192.81,52.343,48.489
2011-08-04,8317.27,11417.88,295.47,1045.08,11691.5,127.44,16257.85,368.51,1197.05,50.014,48.326
2011-08-05,7853.13,10782.61,278.52,984.64,11072.08,119.52,15398.93,347.45,1127.82,48.211,48.241
2011-08-08,7552.8,10375.53,268.39,942.06,10643.53,114.13,14808.75,335.03,1079.42,52.097,48.337
2011-08-09,7493.12,10301.62,264.52,931.05,10664.58,111.85,14858.99,330.36,1067.01,51.146,48.025
2011-08-10,7736.32,10642.85,273.39,974.61,10938.04,116.45,15255.03,341.58,1117.48,52.598,48.077
2011-08-11,7719.09,10624.11,273.44,969.17,10894.17,115.54,15201.51,341.77,1111.97,54.682,48.192
2011-08-12,7637.02,10514.95,270.83,953.5,10786.35,116.14,15051.89,338.75,1093.99,59.233,48.25
2011-08-15,7819.39,10767.1,278.27,971.43,11014.91,117.89,15371.93,348.11,1114.57,58.452,48.421
2011-08-16,7798.59,10740.17,276.85,967.89,11025.15,118.87,15388.37,346.4,1110.5,59.77,48.306
2011-08-17,7741.76,10668.37,272.82,965.85,11026.11,117.74,15390.5,341.36,1112.7,58.313,47.904
2011-08-18,7614.97,10495.74,267.34,953.69,10881.44,115.28,15192.25,334.58,1098.69,62.099,47.724
2011-08-19,7342.96,10121.42,256.99,917.37,10543.62,109.41,14722.87,321.63,1056.85,56.92,47.573
2011-08-22,7312.59,10080.22,255.68,918.91,10489.13,106.59,14646.77,320.02,1058.82,56.779,47.526
2011-08-23,7550.23,10415.2,263.88,948.75,10836.1,109.98,15137.81,330.3,1097.04,61.407,47.504
2011-08-24,7502.93,10357.02,264.04,938.91,10691.9,109.81,14947.92,330.78,1085.66,61.21,47.832
2011-08-25,7410.87,10236.98,261.27,922.18,10559.22,107.54,14782.59,327.41,1066.59,57.587,47.928
2011-08-26,7445.1,10284.41,264.12,921.21,10546.74,106.6,14765.69,330.97,1065.48,56.854,48.226
2011-08-29,7578.01,10468.1,268.38,933.45,10776.6,108.47,15087.6,336.32,1079.64,61.15,48.143
2011-08-30,7646.19,10562.33,271.96,936.52,10837.34,110.54,15172.85,340.8,1083.19,63.422,48.345
2011-08-31,7741.36,10694.67,275.91,945.77,10953.76,111.51,15335.84,345.8,1093.88,69.432,48.461
2011-09-01,7757.76,10719.39,275.15,961.74,10984.79,112.56,15385.93,344.88,1112.35,61.424,48.229
2011-09-02,7757.06,10718.52,274.69,964.1,10995.56,112.92,15401.22,344.3,1115.09,62.665,48.152
2011-09-05,7551.57,10434.69,268.06,930.25,10707.54,110.91,14998.19,335.99,1075.93,60.06,48.223
2011-09-06,7367.19,10180.16,263.13,892.09,10430.93,108.15,14610.74,329.83,1031.8,57.175,48.516
2011-09-07,7529.01,10404.13,271.45,902.02,10571.61,109.67,14808.31,340.28,1043.28,58.595,48.975
2011-09-08,7548.37,10431,272.23,904.93,10591.92,109.78,14836.76,341.27,1046.65,64.16,49.006
2011-09-09,7610.57,10518.89,275.33,907.21,10658.17,110.14,14929.96,345.27,1049.29,66.112,49.159
2011-09-13,7391.37,10216.62,268.68,861.46,10371.5,107.55,14530.13,336.94,996.37,56.319,49.393
2011-09-14,7228.47,9991.89,263.77,827.8,10154.99,105,14228.47,330.79,957.44,55.314,49.584
2011-09-15,7385.68,10210.99,270.67,842.05,10332.84,106.45,14478.4,339.55,973.92,64.937,49.794
2011-09-16,7577.4,10476.29,277.16,875.61,10577.09,109,14820.83,347.71,1012.73,64.289,49.66
2011-09-19,7480.88,10343.44,273.95,851.86,10480.93,107.73,14686.84,343.69,985.52,65.505,49.727
2011-09-20,7492.85,10360.48,275.7,848.14,10453.04,108.46,14648.41,345.89,981.22,67.658,49.965
2011-09-21,7535.88,10420.43,277.91,854.71,10473.34,109.24,14677.58,348.69,988.82,70.218,50.183
2011-09-22,7305.5,10103.8,270.06,826.88,10127.37,107.12,14200.14,338.84,956.62,63.764,50.304
2011-09-23,7046.22,9745.2,260.71,792.83,9776.61,102.87,13708.32,327.1,917.23,61.53,50.301
2011-09-26,6877.12,9511.64,254.18,774.08,9554.47,98.67,13398.03,318.92,895.53,60.165,50.248
2011-09-27,7089.95,9806.29,261.37,804.86,9854.24,100.07,13818.39,327.96,931.14,60.714,50.1
2011-09-28,7146.98,9885.4,264.55,810.08,9885.61,100.95,13862.52,331.96,937.19,64.287,50.293
2011-09-29,7182.61,9934.74,265,818.94,9957.03,101.8,13962.73,332.53,947.44,63.152,50.048
2011-09-30,7225.38,9993.91,266.32,828.42,10009.58,102.36,14036.42,334.18,958.41,60.428,50.004
2011-10-03,7013.97,9701.96,260.06,787.17,9714.31,100.28,13624.13,326.32,910.69,60.456,50.305
2011-10-04,7047.87,9748.86,262.32,793.09,9702.51,99.99,13607.59,329.16,917.53,62.31,50.48
2011-10-05,6989.15,9667.69,260.1,782.1,9642.47,99.58,13523.62,326.37,904.82,65.864,50.442
2011-10-06,7132,9865.28,262.62,804.07,9951.52,99.95,13957.07,329.54,930.23,64.326,49.915
2011-10-07,7211.96,9975.99,261.86,827.55,10183.9,100.61,14283.34,328.58,957.39,60.759,49.238
2011-10-11,7398.71,10234.32,269.08,854.34,10402.52,102.97,14589.96,337.65,988.39,62.336,49.298
2011-10-12,7382.35,10211.71,270.11,846.44,10325.41,103.53,14481.82,338.94,979.25,68.575,49.59
2011-10-13,7428.33,10275.31,271.58,849.21,10411.16,104.96,14602.08,340.78,982.46,67.708,49.513
2011-10-14,7358.08,10178.14,270.6,832.92,10269.46,104.85,14403.34,339.56,963.61,68.481,49.801
2011-10-17,7461.12,10320.69,273.97,845.17,10431.7,106.39,14630.95,343.78,977.79,68.365,49.714
2011-10-18,7359.48,10180.09,270.3,827.68,10312.52,105.32,14463.79,339.17,957.54,70.656,49.733
2011-10-19,7353.37,10172.13,268.97,832.11,10336.47,105.15,14497.38,337.5,963.02,70.668,49.531
2011-10-20,7244.32,10021.28,265.12,815.44,10195.13,103.92,14299.15,332.67,943.73,74.874,49.566
2011-10-21,7254.51,10035.38,265.31,823.62,10187.98,103.89,14289.12,332.91,953.2,71.573,49.522
2011-10-24,7470.3,10333.88,272.03,861.05,10492.68,105.83,14716.48,341.35,996.52,63.477,49.329
2011-10-25,7491.21,10363.31,273.24,860.07,10515.01,105.67,14749.65,342.86,995.39,66.939,49.406
2011-10-26,7535.82,10425.01,274.58,862.62,10602.72,105.85,14872.69,344.55,998.34,63.673,49.352
2011-10-27,7565.21,10465.68,274.28,866.52,10709.67,106.34,15022.71,344.17,1002.85,55.22,49.101
2011-10-28,7616.06,10536.03,275.05,883.48,10786.5,105.83,15130.48,345.13,1022.48,57.323,48.914
2011-10-31,7587.69,10497.17,274.19,885.22,10716.51,105.04,15032.3,344.08,1024.49,63.151,48.954
2011-11-01,7622.01,10544.64,276.29,880.55,10759.69,105.63,15092.86,346.72,1019.09,65.017,49.065
2011-11-02,7598.45,10512.05,277.44,862.85,10692.12,105.52,14998.09,348.17,998.6,63.903,49.416
2011-11-03,7460.31,10320.95,272.46,835.77,10543.7,104.52,14789.9,341.92,967.26,65.47,49.43
2011-11-04,7603.23,10518.66,277.12,857.61,10748.46,106.72,15077.11,347.76,992.53,64.356,49.352
2011-11-07,7621.72,10544.25,278.51,852.17,10771.76,107.87,15109.8,349.51,986.25,68.376,49.433
2011-11-08,7600.79,10515.29,278.14,850.23,10720.92,107.69,15038.48,349.05,984,64.885,49.499
2011-11-09,7561.86,10461.44,275.87,845.79,10708.11,106.93,15020.52,346.2,978.86,68.543,49.355
2011-11-10,7308.68,10111.17,267.14,802.69,10388.74,103.39,14572.53,335.24,928.98,59.074,49.481
2011-11-11,7367.29,10192.26,269.67,809.48,10451.81,103.31,14661,338.41,936.84,64.201,49.533
2011-11-14,7525.65,10411.44,276.49,820.81,10652.07,105.13,14941.9,346.98,949.95,64.874,49.698
2011-11-15,7491.06,10363.6,275.41,812.58,10613.2,104.26,14887.39,345.62,940.42,67.583,49.768
2011-11-16,7387.52,10220.35,273.06,792.14,10434.81,103.18,14637.15,342.67,916.76,60.674,50.049
2011-11-17,7387.81,10220.75,274.9,787.43,10365.7,103.43,14540.22,344.98,911.31,61.539,50.371
2011-11-18,7233.78,10007.66,269.03,785.73,10092.42,101.65,14156.87,337.62,909.35,59.044,50.34
2011-11-21,7042.64,9743.22,261.54,771.38,9817.9,97.67,13771.8,328.22,892.74,57.204,50.577
2011-11-22,7000.03,9684.27,258.36,770.26,9822.48,94.79,13778.22,324.23,891.44,66.225,50.274
2011-11-23,6806.43,9416.44,251.4,743.61,9564.09,91.6,13415.77,315.49,860.6,62.69,50.359
2011-11-24,6864.39,9496.62,250.02,767.91,9744.36,91.53,13668.65,313.77,888.72,60.709,49.673
2011-11-25,6784.52,9386.12,247.45,752.28,9642.31,90.79,13525.5,310.53,870.64,66.396,49.729
2011-11-28,6898.78,9544.2,252.74,763.27,9756.12,92.53,13685.14,317.18,883.35,68.623,49.939
2011-11-29,6988.65,9668.53,256.23,773.25,9873.34,94.44,13849.56,321.55,894.91,65.113,49.993
2011-11-30,6904.12,9551.58,254.8,755.95,9704.65,92.85,13612.95,319.76,874.89,64.757,50.337
2011-12-01,7178.69,9931.44,263.66,804.32,10075.77,96.09,14133.52,330.88,930.87,56.606,49.788
2011-12-02,7140.68,9878.85,261.73,801.73,10042.52,95.4,14086.88,328.46,927.87,60.903,49.689
2011-12-05,7098.08,9819.92,259.77,795.14,10010.74,94.67,14042.3,326,920.24,65.596,49.613
2011-12-06,6956.28,9623.74,255.19,777.37,9788.21,92.52,13730.16,320.24,899.67,66.375,49.71
2011-12-07,7033,9729.89,256.81,788.74,9945.05,92.56,13950.15,322.28,912.84,67.034,49.48
2011-12-08,6982.9,9660.57,254.53,779.87,9911.05,91.1,13902.46,319.42,902.56,66.914,49.392
2011-12-09,6893.3,9536.62,250.65,773,9801.98,90.34,13749.47,314.54,894.61,68.037,49.268
2011-12-12,6949.04,9613.73,252.83,777.3,9881.71,90.47,13861.3,317.28,899.6,67.263,49.299
2011-12-13,6896.31,9540.78,252.42,760.06,9778.65,89.77,13716.74,316.78,879.64,62.825,49.548
